mix_id,dataset,target_audio_path,target_speaker_id,target_transcript,enrollment_audio_path,noise_audio_path,noise_speaker_id,noise_transcript,sir_level_db,overlap_ratio
mix_librispeech_04719,librispeech,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0001.flac,7176,in short he becomes a prominent figure in london society and if he is not careful somebody will say so,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0000.flac,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0059.flac,4507,to burn without ceasing to fly therein lies the marvel of genius,0,0.4
mix_librispeech_04720,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0001.flac,1580,i had always known him to be restless in his manner but on this particular occasion he was in such a state of uncontrollable agitation that it was clear something very unusual had occurred,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0017.flac,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0002.flac,4446,alexander paced up and down the hallway buttoning and unbuttoning his overcoat until she returned and took him up to hilda's living room,5,1.0
mix_librispeech_04721,librispeech,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0007.flac,5105,servadac took it for granted that the dobryna was endeavoring to put in,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0002.flac,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0028.flac,1580,there was no man sir,0,1.0
mix_librispeech_04722,librispeech,data/librispeech/LibriSpeech/test-clean/8463/287645/8463-287645-0013.flac,8463,as to his age and also the name of his master jacob's statement varied somewhat from the advertisement,data/librispeech/LibriSpeech/test-clean/8463/287645/8463-287645-0007.flac,data/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0013.flac,1089,if ever he was impelled to cast sin from him and to repent the impulse that moved him was the wish to be her knight,0,0.4
mix_librispeech_04723,librispeech,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0012.flac,2094,the family likeness between her and her niece dinah morris with the contrast between her keenness and dinah's seraphic gentleness of expression might have served a painter as an excellent suggestion for a martha and mary,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0042.flac,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0023.flac,260,he nods his consent,0,0.1
mix_librispeech_04724,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0020.flac,6829,then she gave a little laugh and replied no miss beth i'm elizabeth parsons,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0030.flac,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0014.flac,2300,mister edison was a leader far ahead of the time,5,0.4
mix_librispeech_04725,librispeech,data/librispeech/LibriSpeech/test-clean/237/134493/237-134493-0003.flac,237,from the graveyard gate one can count a dozen gayly painted farmhouses the gilded weather vanes on the big red barns wink at each other across the green and brown and yellow fields,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0009.flac,data/librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0012.flac,4077,this meant that for an alleged misdemeanor for which congress prescribed a maximum penalty of six months imprisonment and a fine of three hundred dollars a man might be imprisoned for life aye for many terms of a man's natural life did the court's power to enforce its sentences extend so far and might be fined millions of dollars,0,0.5
mix_librispeech_04726,librispeech,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0002.flac,5105,exclaimed servadac keeping his eye unmoved at his telescope,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0024.flac,data/librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0009.flac,4970,margaret bolton almost lost for a moment her habitual placidity,5,0.5
mix_librispeech_04727,librispeech,data/librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0025.flac,4970,and thee won't go why should i,data/librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0010.flac,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0007.flac,260,the wind never lulls but to acquire increased strength the vast bank of heavy clouds is a huge reservoir of fearful windy gusts and rushing storms,5,0.2
mix_librispeech_04728,librispeech,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0001.flac,5105,it was quite true that a vessel was in sight hardly more than six miles from the shore but owing to the increase in the earth's convexity and the consequent limitation of the range of vision the rigging of the topmasts alone was visible above the water,data/librispeech/LibriSpeech/test-clean/5105/28233/5105-28233-0008.flac,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0059.flac,4507,to burn without ceasing to fly therein lies the marvel of genius,0,0.4
mix_librispeech_04729,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1836/1995-1836-0007.flac,1995,but you believe in some education asked mary taylor,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0022.flac,data/librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0037.flac,4970,but that wise and placid woman understood the sweet rebel a great deal better than ruth understood herself,5,0.3
mix_librispeech_04730,librispeech,data/librispeech/LibriSpeech/test-clean/8555/284447/8555-284447-0017.flac,8555,when this had been accomplished the boolooroo leaned over to try to discover why the frame rolled away seemingly of its own accord and he was the more puzzled because it had never done such a thing before,data/librispeech/LibriSpeech/test-clean/8555/284447/8555-284447-0005.flac,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0052.flac,672,there's many a one considerably older than i am,0,0.1
mix_librispeech_04731,librispeech,data/librispeech/LibriSpeech/test-clean/4992/41797/4992-41797-0011.flac,4992,whatever appealed to her sense of beauty was straightway transferred to paper or canvas,data/librispeech/LibriSpeech/test-clean/4992/41806/4992-41806-0014.flac,data/librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0001.flac,1284,his hat had a peaked crown and a flat brim and around the brim was a row of tiny golden bells that tinkled when he moved,0,0.3
mix_librispeech_04732,librispeech,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0042.flac,4507,it is black in misfortune it is blacker still in crime these two blacknesses amalgamated compose slang,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0038.flac,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0045.flac,1580,he was still suffering from this sudden disturbance of the quiet routine of his life,5,0.4
mix_librispeech_04733,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0000.flac,6829,kenneth and beth refrained from telling the other girls or uncle john of old will rogers's visit but they got mister watson in the library and questioned him closely about the penalty for forging a check,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0039.flac,data/librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0006.flac,4077,what the latter day saints call celestial marriage is characteristic of the church and is in very general practise but of celestial marriage plurality of wives was an incident never an essential,5,0.2
mix_librispeech_04734,librispeech,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0037.flac,5142,hakon there shall be your constant companion friend farmer,data/librispeech/LibriSpeech/test-clean/5142/36377/5142-36377-0012.flac,data/librispeech/LibriSpeech/test-clean/2961/960/2961-960-0005.flac,2961,in the present day we are well aware that an ancient philosopher is to be interpreted from himself and by the contemporary history of thought,5,0.2
mix_librispeech_04735,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0043.flac,4446,bartley bent over and took her in his arms kissing her mouth and her wet tired eyes,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0031.flac,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0007.flac,7176,but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey,5,0.1
mix_librispeech_04736,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0029.flac,6829,it's a stock company and rich,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0015.flac,data/librispeech/LibriSpeech/test-clean/5105/28241/5105-28241-0017.flac,5105,after pondering awhile he said if we were farther away i should expect to find a depth of two or three hundred fathoms instead of five fathoms five fathoms,5,1.0
mix_librispeech_04737,librispeech,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0027.flac,8230,a gramophone by the help of suitable records might relate to us the incidents of its past and people are not so different from gramophones as they like to believe,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0029.flac,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0019.flac,2830,i knew nothing of the doctrine of faith because we were taught sophistry instead of certainty and nobody understood spiritual boasting,5,0.3
mix_librispeech_04738,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0008.flac,8463,and yet what a fine gallant lad,data/librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0011.flac,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0016.flac,121,probably not till the second post,5,0.2
mix_librispeech_04739,librispeech,data/librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0028.flac,6930,well i'm convinced that the boarded up house mystery happened not earlier than april sixteenth eighteen sixty one and probably not much later,data/librispeech/LibriSpeech/test-clean/6930/81414/6930-81414-0015.flac,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0001.flac,7176,in short he becomes a prominent figure in london society and if he is not careful somebody will say so,0,0.2
mix_librispeech_04740,librispeech,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0002.flac,2830,he was the last to turn to christ,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0054.flac,data/librispeech/LibriSpeech/test-clean/2961/960/2961-960-0017.flac,2961,nothing can exceed the beauty or art of the introduction in which he is using words after his accustomed manner,5,0.1
mix_librispeech_04741,librispeech,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0006.flac,1320,let us retrace our steps and examine as we go with keener eyes,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0027.flac,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0026.flac,2830,verse two,0,1.0
mix_librispeech_04742,librispeech,data/librispeech/LibriSpeech/test-clean/7127/75947/7127-75947-0016.flac,7127,oh mademoiselle why have i not a devoted sister or a true friend such as yourself,data/librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0023.flac,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0005.flac,61,the lad had checked him then,0,0.5
mix_librispeech_04743,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0029.flac,6829,beth was a beautiful girl the handsomest of the three cousins by far yet eliza surpassed her in natural charm and seemed well aware of the fact,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0010.flac,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0004.flac,7176,frankly i cannot always say,0,0.5
mix_librispeech_04744,librispeech,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0004.flac,1320,distrusting his own judgment his appeals to the opinion of chingachgook were frequent and earnest,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0005.flac,data/librispeech/LibriSpeech/test-clean/260/123286/260-123286-0011.flac,260,nothing new weather unchanged the wind freshens,5,0.5
mix_librispeech_04745,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0032.flac,6829,however her features and form might repress any evidence of nervousness these hands told a different story,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0025.flac,data/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0001.flac,1089,for a full hour he had paced up and down waiting but he could wait no longer,5,0.5
mix_librispeech_04746,librispeech,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0036.flac,61,robin fitzooth saw that his doubts of warrenton had been unfair and he became ashamed of himself for harboring them,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0023.flac,data/librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0013.flac,4970,and he went back to his books and to his waiting for an opening large enough for his dignified entrance into the literary world,0,0.3
